"V1","V2",
0.020081,0.046823,
0.056291,0.026826,
0.015621,0.015948,
-0.029706,0.0028955,
0.0018846,-0.02338,
0.02184,-0.0394,
-0.00061208,-0.030582,
0.0085704,-0.0093728,
0.030109,0.016831,
0.021445,0.043567,
0.014327,0.056054,
0.01274,0.046174,
-0.0004279,0.018414,
-0.0085137,-0.018492,
-0.0010007,-0.05016,
0.025971,-0.058473,
0.038923,-0.029889,
-0.010677,0.023317,
-0.041982,0.055263,
0.023439,0.042144,
0.066351,0.017964,
0.021533,0.011296,
3.3084e-05,0.0085854,
0.0037909,0.00082625,
-0.021826,-0.0091568,
-0.0028717,-0.024844,
0.042855,-0.030415,
0.020913,-0.0073763,
0.0085229,0.025174,
0.040469,0.04767,
0.0056585,0.059755,
-0.04118,0.042675,
0.0069628,-0.010084,
0.041017,-0.054405,
-0.0036349,-0.057674,
-0.029082,-0.037145,
-0.024258,-0.015431,
-0.019148,-0.002012,
0.012879,0.0014879,
0.032339,0.0072366,
0.013883,0.020031,
0.024843,0.028243,
0.051063,0.032753,
0.028773,0.040896,
0.0051452,0.040416,
0.020664,0.02294,
0.028549,0.002724,
0.016972,-0.0075477,
0.010534,-0.0079784,
0.0066247,-0.0022597,
-0.0033659,0.0044479,
-0.015702,0.004532,
-0.0084311,-0.0063868,
0.02018,-0.019059,
0.024749,-0.01634,
0.010997,0.0017722,
0.026617,0.021887,
0.023835,0.039694,
-0.030111,0.044018,
-0.033527,0.01343,
0.029172,-0.036236,
0.045085,-0.056933,
0.018687,-0.033345,
0.016961,0.011583,
0.010701,0.053223,
-0.0080874,0.069155,
0.0023586,0.046984,
0.020349,0.0034109,
0.015015,-0.032849,
0.00021559,-0.04748,
-0.010612,-0.041504,
0.00048093,-0.023094,
0.015414,0.0028708,
-0.016319,0.028302,
-0.043068,0.028995,
0.0025549,-0.002798,
0.039739,-0.03268,
0.015608,-0.032389,
0.0070685,-0.011684,
0.017381,0.014813,
-0.0055486,0.036768,
-0.017627,0.035782,
0.0027739,0.0092853,
0.0098652,-0.021603,
0.014743,-0.038439,
0.024632,-0.031672,
0.0060596,-0.0031257,
-0.0096672,0.025386,
0.008551,0.035023,
0.020645,0.029127,
0.024899,0.016955,
0.039932,0.0075294,
0.026453,0.010096,
-0.0067703,0.016698,
-0.0017772,0.011302,
0.01817,-0.0015268,
0.012901,-0.0079553,
0.0058939,-0.0067862,
0.010064,-0.0018006,
0.015283,0.0058942,
0.02024,0.015099,
0.017892,0.023472,
0.021086,0.026476,
0.037502,0.02517,
0.018299,0.025803,
-0.022454,0.019367,
0.0019674,-0.0055362,
0.045214,-0.026826,
0.017019,-0.019206,
-0.0010172,0.002549,
0.043759,0.021828,
0.036513,0.04531,
-0.026723,0.058101,
-0.02431,0.031233,
0.011514,-0.020441,
-0.003825,-0.058777,
-0.012606,-0.071206,
0.021298,-0.055756,
0.032316,-0.0088531,
0.006579,0.049861,
-0.011485,0.082464,
-0.0075012,0.067589,
0.0079584,0.01665,
0.0118,-0.037784,
-0.00058522,-0.068764,
0.0096383,-0.067369,
0.03855,-0.031506,
0.037362,0.030633,
0.026172,0.088599,
0.044567,0.11214,
0.060852,0.098767,
0.047074,0.063637,
0.014871,0.019758,
-0.026595,-0.026401,
-0.039147,-0.070962,
0.0065736,-0.097241,
0.04944,-0.075021,
0.047947,-0.00021494,
0.047454,0.089278,
0.047985,0.14971,
0.013168,0.15086,
-0.020603,0.080485,
-0.021405,-0.034541,
-0.011976,-0.13635,
0.015724,-0.17168,
0.050352,-0.11237,
0.016738,0.017413,
-0.05967,0.13197,
-0.051857,0.14876,
0.032672,0.068814,
0.061141,-0.028961,
0.013354,-0.083102,
-0.014852,-0.090544,
0.003382,-0.061778,
0.019714,-0.0067978,
0.019299,0.053284,
0.015157,0.091007,
0.014176,0.088131,
0.03297,0.048874,
0.061374,0.00283,
0.043923,-0.017296,
-0.0096268,-0.012045,
-0.018013,-0.0065561,
0.0077241,-0.0075773,
-0.0022116,-0.0056057,
-0.011136,-0.0047158,
0.02803,-0.007034,
0.044929,0.0037187,
0.0028454,0.027756,
-0.02256,0.036983,
-0.007572,0.0175,
-0.0050968,-0.01533,
-0.015539,-0.044397,
-0.0045603,-0.059661,
0.016234,-0.050226,
0.017563,-0.013779,
0.006752,0.031727,
0.008893,0.060793,
0.020307,0.061968,
0.023197,0.040816,
0.02489,0.010423,
0.027212,-0.013554,
0.009909,-0.020508,
0.00077884,-0.015281,
0.037597,-0.003257,
0.055466,0.023893,
0.0026471,0.058246,
-0.032099,0.062796,
0.0034298,0.023732,
0.024255,-0.0252,
0.0025508,-0.052331,
0.001129,-0.053727,
0.0061054,-0.031636,
-0.015117,0.0027781,
-0.0072946,0.025516,
0.034479,0.030975,
0.030106,0.03337,
-0.0063855,0.030273,
0.0061813,0.010321,
0.034983,-0.011811,
0.011643,-0.015654,
-0.015079,-0.0093033,
0.0065977,-0.0062223,
0.024736,0.00010689,
0.0025285,0.013166,
-0.014534,0.018293,
0.0039901,0.0071313,
0.026217,-0.0069982,
0.021466,-0.008394,
0.0075579,0.001199,
0.016355,0.011792,
0.029432,0.021741,
0.014045,0.030952,
0.0020047,0.029478,
0.01884,0.014437,
0.028038,-0.00030564,
0.031047,-0.0036721,
0.046698,0.0075939,
0.023029,0.032129,
-0.030531,0.046925,
-0.018148,0.025427,
0.020639,-0.015874,
-0.0041259,-0.042938,
-0.013434,-0.05214,
0.033451,-0.042457,
0.025988,-0.003066,
-0.021092,0.042796,
-0.0049726,0.056637,
0.019334,0.039095,
-0.0029658,0.0089598,
-0.004006,-0.025954,
0.011439,-0.049984,
0.00033862,-0.047771,
0.0088674,-0.024812,
0.027927,0.010476,
-0.0036912,0.04674,
-0.032448,0.054886,
-0.0013546,0.022294,
0.027462,-0.021593,
0.019137,-0.043992,
0.023343,-0.037643,
0.053971,-0.0046838,
0.066948,0.0501,
0.039055,0.10451,
0.01273,0.12128,
0.02864,0.083979,
0.040174,0.019967,
0.014456,-0.034441,
0.010803,-0.064073,
0.030761,-0.058357,
0.012856,-0.015699,
-0.0021978,0.034891,
0.027593,0.064612,
0.029776,0.071551,
0.0011589,0.054522,
0.013114,0.013322,
0.024375,-0.027607,
-0.0033257,-0.046151,
-0.0022113,-0.044819,
0.021985,-0.025131,
0.011084,0.010887,
0.011885,0.042624,
0.044751,0.057326,
0.032169,0.060801,
-0.0094209,0.046825,
0.00058018,0.0075449,
0.022953,-0.034168,
-0.0039401,-0.051418,
-0.035542,-0.048307,
-0.032116,-0.04036,
-0.023513,-0.0314,
-0.020599,-0.022179,
-0.0088294,-0.014924,
-0.0019944,-0.0080745,
-0.00432,-0.0018024,
0.0083008,0.0011489,
0.026591,0.005075,
0.014235,0.01489,
-0.017585,0.020446,
-0.024842,0.0066207,
-0.0023263,-0.022013,
0.022875,-0.042016,
0.031328,-0.033856,
0.026522,0.00089552,
0.030937,0.043171,
0.040036,0.074789,
0.019972,0.084199,
-0.012539,0.05958,
-0.0061379,0.002153,
0.020204,-0.056778,
0.016278,-0.079848,
0.0010869,-0.059439,
0.0099344,-0.013343,
0.028207,0.038305,
0.025332,0.078468,
-0.0089311,0.087239,
-0.037799,0.047862,
-0.011728,-0.028803,
0.02802,-0.093794,
0.0062802,-0.1024,
-0.026917,-0.061784,
0.0058503,-0.0065765,
0.039744,0.048179,
0.011167,0.090023,
-0.0094452,0.089842,
0.013666,0.04243,
0.0097376,-0.018902,
-0.031532,-0.066944,
-0.045273,-0.096296,
-0.034606,-0.10037,
-0.034251,-0.075292,
-0.0198,-0.033945,
0.0007609,0.0092418,
-0.02582,0.041028,
-0.051496,0.037287,
-0.00033057,-0.0061221,
0.044979,-0.046362,
0.0001985,-0.048137,
-0.037152,-0.029634,
-0.0043526,-0.015067,
0.0098184,0.00013797,
-0.015021,0.014625,
-0.015388,0.013263,
-0.0025644,-0.0031008,
0.0029455,-0.020955,
0.022268,-0.028368,
0.023702,-0.015033,
-0.013641,0.01115,
-0.034726,0.022459,
-0.028072,0.0054499,
-0.021759,-0.028516,
-0.0047732,-0.059035,
0.0021186,-0.065045,
-0.031092,-0.04375,
-0.043458,-0.019633,
-0.00026844,-0.0081145,
0.026202,0.0031748,
0.017837,0.020369,
0.031746,0.033914,
0.056717,0.043741,
0.049977,0.055155,
0.02567,0.060233,
0.0052301,0.046554,
-0.010678,0.012291,
-0.012857,-0.032189,
-0.0032072,-0.066709,
-0.0031929,-0.072208,
-0.0073876,-0.047727,
0.008337,-0.0075485,
0.026218,0.035017,
0.0089344,0.066695,
-0.020513,0.066307,
-0.015455,0.024672,
-0.0033814,-0.034795,
-0.019425,-0.0794,
-0.0185,-0.094533,
0.018216,-0.073158,
0.035785,-0.013447,
0.02656,0.061293,
0.021787,0.11237,
0.0029278,0.11362,
-0.026033,0.058444,
-0.01705,-0.033434,
0.0037632,-0.11265,
-0.012759,-0.13509,
-0.021396,-0.098153,
0.01707,-0.026305,
0.047307,0.057833,
0.03038,0.12639,
0.0090712,0.14108,
0.020758,0.088915,
0.044091,0.0052284,
0.040111,-0.057918,
0.0016971,-0.075433,
-0.034297,-0.058298,
-0.029703,-0.031548,
0.0033681,-0.0069719,
0.020021,0.017702,
0.0090904,0.03826,
0.0012559,0.041748,
0.010941,0.024671,
0.026689,0.00025365,
0.033172,-0.013031,
0.0098398,-0.0078252,
-0.02671,0.0019764,
-0.018334,-0.0026204,
0.019492,-0.015189,
0.0075792,-0.015635,
-0.032295,-0.0091185,
-0.025213,-0.014022,
0.00021279,-0.025438,
0.0020438,-0.027829,
0.0066506,-0.018474,
0.014109,-0.00037336,
0.0099849,0.020289,
0.0062999,0.032567,
-0.01332,0.028806,
-0.040053,0.002939,
-0.02035,-0.041401,
0.0057314,-0.075002,
-0.018657,-0.073491,
-0.024038,-0.047826,
0.0097386,-0.013207,
0.0070113,0.025533,
-0.0084977,0.0502,
-0.0014592,0.044934,
-0.024008,0.01466,
-0.044359,-0.034048,
-0.012261,-0.084013,
-0.0039999,-0.10035,
-0.020128,-0.07345,
0.015007,-0.022877,
0.027817,0.038453,
-0.015339,0.085525,
0.0057165,0.082913,
0.060291,0.043492,
0.032226,0.008184,
0.001568,-0.016125,
0.038243,-0.030079,
0.054778,-0.01499,
0.038833,0.027382,
0.035773,0.070534,
0.010892,0.091019,
-0.029849,0.069037,
-0.036077,0.0013612,
-0.019983,-0.080461,
0.0084655,-0.12966,
0.042394,-0.11088,
0.034065,-0.023912,
0.0021046,0.080506,
0.0085065,0.13961,
0.026349,0.12948,
0.024174,0.06549,
0.025463,-0.016029,
0.016298,-0.075206,
-0.0055203,-0.09113,
0.0023497,-0.066596,
0.018522,-0.01323,
0.0067882,0.047403,
0.0020691,0.083038,
0.011279,0.076835,
-0.0010438,0.036756,
-0.012256,-0.020604,
0.0098571,-0.071075,
0.037921,-0.082619,
0.036841,-0.040606,
0.0087222,0.031128,
-0.0014327,0.085666,
0.031422,0.095438,
0.044842,0.070927,
0.00070805,0.030436,
-0.026817,-0.022779,
0.0012886,-0.074262,
0.024479,-0.089586,
0.0157,-0.054102,
0.0034978,0.0092186,
0.0061102,0.06356,
0.02593,0.085921,
0.030679,0.075623,
-0.0048863,0.04043,
-0.031486,-0.015545,
-0.017762,-0.075712,
-0.00028535,-0.10677,
0.010845,-0.087654,
0.012328,-0.025683,
-0.018528,0.045688,
-0.028913,0.080683,
0.024102,0.063037,
0.054903,0.024901,
0.027197,-0.0019004,
0.013653,-0.015166,
0.011014,-0.016302,
-0.0098493,-0.0082646,
-0.001244,-0.0026653,
0.026364,0.0017434,
0.017948,0.013113,
0.0080176,0.023553,
0.014412,0.024607,
-0.0053828,0.017268,
-0.022458,-0.0023809,
-0.010438,-0.031163,
-0.011379,-0.051746,
0.0010933,-0.054292,
0.054225,-0.031291,
0.051439,0.024998,
-0.027086,0.083553,
-0.046233,0.086634,
0.018005,0.028708,
0.047168,-0.034426,
0.015709,-0.060562,
-0.0034515,-0.051551,
0.01536,-0.021475,
0.040066,0.021479,
0.042538,0.066777,
0.021793,0.0943,
-0.0078502,0.082805,
-0.023208,0.027404,
-0.0020267,-0.048641,
0.027105,-0.099533,
0.005587,-0.092142,
-0.030386,-0.042015,
0.00090014,0.010921,
0.044962,0.053815,
0.019169,0.084195,
-0.0060611,0.079429,
0.02386,0.034987,
0.028338,-0.015271,
-0.01304,-0.046554,
-0.026949,-0.061622,
-0.01334,-0.060786,
-0.0071143,-0.040652,
0.0023739,-0.0084855,
-0.00088975,0.023648,
-0.02938,0.038679,
-0.030365,0.019986,
0.0077816,-0.02136,
0.027427,-0.049822,
0.01798,-0.044412,
0.01304,-0.012685,
0.017721,0.026805,
0.025896,0.057184,
0.029662,0.068494,
0.020655,0.057871,
0.022109,0.028621,
0.038523,-0.0033581,
0.032275,-0.017361,
0.022495,-0.010295,
0.051555,0.010867,
0.057502,0.046232,
-0.010256,0.078515,
-0.052908,0.065636,
-0.0060218,-7.7853e-05,
0.036688,-0.066637,
0.0181,-0.08575,
-0.0012513,-0.057411,
0.0104,-0.0056074,
0.023761,0.047629,
0.021892,0.083145,
0.0016033,0.084358,
-0.028211,0.043533,
-0.038757,-0.02958,
-0.022019,-0.10292,
0.0079995,-0.1342,
0.034491,-0.096743,
0.024988,-0.0027159,
-0.019135,0.093254,
-0.03797,0.12822,
-0.015539,0.081295,
0.0041353,-0.011387,
0.018266,-0.092628,
0.037507,-0.11817,
0.03562,-0.071338,
0.027394,0.02035,
0.037588,0.10692,
0.021687,0.15026,
-0.018392,0.12337,
-0.01145,0.028689,
0.016448,-0.07944,
-0.0027446,-0.13913,
-0.015949,-0.13097,
0.024844,-0.065923,
0.046005,0.034476,
0.0085109,0.12734,
-0.025327,0.15425,
-0.013767,0.091023,
0.016619,-0.020369,
0.023791,-0.10945,
0.0093368,-0.13279,
0.009503,-0.087421,
0.017222,-0.0003375,
0.0042516,0.084859,
0.0030022,0.12437,
0.026642,0.10196,
0.022136,0.040667,
0.0030733,-0.028284,
0.017744,-0.078759,
0.023687,-0.083677,
0.0054177,-0.041438,
0.020408,0.018948,
0.039292,0.073577,
0.01144,0.10368,
0.00025757,0.086164,
0.027698,0.028477,
0.019062,-0.029756,
-0.016541,-0.065115,
-0.016541,-0.076429,
0.0023845,-0.060443,
0.0047412,-0.01935,
-0.0092549,0.026942,
-0.026101,0.050688,
-0.022907,0.03575,
-0.0089044,-0.0073327,
-0.010835,-0.051545,
0.0048484,-0.075597,
0.045032,-0.061683,
0.034337,-0.0036179,
-0.010762,0.063872,
0.0012473,0.092154,
0.0324,0.074409,
0.011569,0.03297,
-0.0085679,-0.017992,
0.0081353,-0.061907,
0.01129,-0.073541,
-0.0024941,-0.048039,
0.0034367,-0.0045228,
0.017334,0.037636,
0.014997,0.06443,
-0.00069659,0.063425,
-0.011255,0.030346,
-0.000842,-0.021365,
0.02068,-0.062065,
0.036665,-0.064403,
0.045213,-0.022282,
0.038668,0.04529,
0.016958,0.10172,
0.00452,0.11209,
0.0087213,0.068474,
0.02109,-0.0027334,
0.041562,-0.05986,
0.044097,-0.069369,
0.014291,-0.029449,
-0.0013718,0.026306,
0.0096659,0.064148,
0.0058343,0.071019,
-0.0063236,0.044188,
-0.0028736,-0.0060531,
-0.0012756,-0.054025,
-0.00080393,-0.076894,
0.0086768,-0.064649,
0.0075545,-0.021846,
0.0024024,0.029022,
0.0026853,0.061967,
-0.016764,0.061874,
-0.034338,0.022771,
-0.019112,-0.041058,
-0.016873,-0.093296,
-0.040859,-0.10955,
-0.036597,-0.092316,
-0.0063831,-0.050444,
0.017527,0.0063854,
0.033815,0.061779,
0.024517,0.096767,
0.0062483,0.092136,
0.025048,0.046301,
0.031153,-0.0094147,
-0.0045008,-0.04704,
0.010496,-0.062793,
0.067125,-0.043798,
0.051908,0.019743,
0.0055266,0.089767,
0.022598,0.11581,
0.054476,0.093547,
0.051249,0.049404,
0.031799,0.0060451,
-0.0053295,-0.025867,
-0.031889,-0.048515,
-0.0069138,-0.062132,
0.023359,-0.051267,
0.016352,-0.01049,
0.0066649,0.03742,
0.015267,0.06627,
0.026673,0.067177,
0.020508,0.045966,
-0.011282,0.010648,
-0.018652,-0.033982,
0.021316,-0.068713,
0.024811,-0.063246,
-0.016866,-0.021737,
-0.0062853,0.019275,
0.026701,0.044483,
-0.0040854,0.054552,
-0.034356,0.034235,
-0.0078792,-0.016355,
0.0077927,-0.062599,
-0.0055517,-0.076783,
-0.010852,-0.058646,
-0.017623,-0.021894,
-0.018029,0.012056,
0.008332,0.028725,
0.028154,0.032336,
0.020143,0.030213,
-0.0022507,0.020703,
-0.034892,-0.0017435,
-0.045652,-0.039717,
-0.004066,-0.077894,
0.035552,-0.081265,
0.025216,-0.034199,
0.0026216,0.034481,
-0.0034978,0.081905,
-0.0065825,0.083931,
-0.010399,0.040885,
-0.010426,-0.02547,
-0.00022465,-0.082202,
0.021877,-0.098423,
0.029571,-0.059667,
0.013242,0.01484,
0.012503,0.081464,
0.035517,0.10987,
0.039798,0.097466,
0.019797,0.05432,
0.0098163,-0.0041617,
0.017671,-0.053836,
0.016524,-0.069841,
-0.010316,-0.04817,
-0.033303,-0.01267,
-0.014489,0.010195,
0.018248,0.018514,
0.012359,0.02224,
-0.0015647,0.018367,
0.031484,0.0053668,
0.063259,0.0030865,
0.026418,0.0234,
-0.026708,0.040529,
-0.022958,0.025467,
-0.0088775,-0.012928,
-0.035561,-0.051238,
-0.039584,-0.081192,
0.0085796,-0.089268,
0.025997,-0.054291,
-0.0052165,0.011242,
-0.0048143,0.063645,
0.025605,0.079751,
0.018382,0.065367,
-0.010676,0.026395,
-0.017866,-0.028548,
-0.016683,-0.077013,
-0.0093175,-0.096137,
0.02188,-0.074036,
0.050449,-0.010722,
0.045373,0.072637,
0.025353,0.13388,
0.015632,0.13619,
0.016667,0.076889,
0.024431,-0.0096553,
0.029607,-0.076566,
0.023289,-0.092519,
0.017908,-0.055279,
0.023945,0.011974,
0.021141,0.07713,
0.0013488,0.10831,
0.0025927,0.08502,
0.034149,0.023069,
0.047347,-0.032767,
0.034292,-0.051435,
0.031098,-0.03121,
0.023594,0.013955,
-0.0046855,0.057019,
-0.0057912,0.067325,
0.025389,0.04198,
0.03109,0.0068523,
0.020349,-0.017887,
0.027934,-0.024823,
0.022306,-0.010046,
-0.00089553,0.015291,
0.002711,0.03026,
0.01773,0.029749,
0.012984,0.020387,
0.014112,0.0060946,
0.017379,-0.0057429,
-0.0055051,-0.0099157,
-0.012519,-0.013679,
0.023173,-0.017247,
0.038912,-0.0052704,
0.013486,0.021957,
0.009575,0.042077,
0.033894,0.044797,
0.030702,0.038701,
0.0065198,0.025904,
0.00071863,0.0033686,
0.0006867,-0.02121,
-0.0031054,-0.036864,
0.010153,-0.037592,
0.018222,-0.018848,
-0.0078631,0.011649,
-0.022546,0.029056,
7.8642e-05,0.020828,
0.0085124,0.00043698,
-0.005238,-0.018471,
-0.0036392,-0.031781,
-0.001501,-0.033697,
-0.011841,-0.023717,
-0.01072,-0.010833,
-0.014832,-0.0014468,
-0.032822,-0.0021425,
-0.011497,-0.017733,
0.038728,-0.030538,
0.043389,-0.015011,
0.012703,0.02252,
-9.4785e-05,0.051416,
0.00052617,0.052529,
0.0029903,0.026991,
0.012496,-0.010091,
0.017003,-0.037006,
0.014514,-0.040107,
0.01397,-0.020189,
0.0048763,0.011346,
-0.008917,0.035044,
-0.0092611,0.035051,
-0.0062408,0.01229,
-0.013533,-0.020469,
-0.022133,-0.050379,
-0.017574,-0.067157,
0.0016491,-0.061418,
0.011379,-0.029412,
-0.0061337,0.015691,
-0.020337,0.045313,
-0.0074981,0.041489,
0.0020719,0.012766,
-0.0060182,-0.022237,
-0.0057093,-0.04954,
0.0138,-0.056451,
0.036418,-0.032601,
0.028216,0.017915,
-0.011483,0.065729,
-0.011275,0.073653,
0.041394,0.041537,
0.048198,0.0070117,
-0.0012652,-0.011099,
-0.015507,-0.024456,
-0.0040278,-0.034255,
-0.015595,-0.033029,
-0.018723,-0.025914,
-0.016547,-0.018148,
-0.025296,-0.013399,
-0.0016045,-0.015424,
0.022973,-0.013284,
0.0031521,0.00084683,
-0.0012464,0.013443,
0.012373,0.016905,
0.0054499,0.014677,
0.0033532,0.0061637,
0.0088195,-0.0052235,
0.0060986,-0.012277,
0.0049099,-0.012822,
0.0073094,-0.0074586,
0.0065544,0.001658,
0.0055557,0.0099453,
0.0060897,0.013351,
0.0063177,0.01071,
0.0061191,0.0037203,
0.0059484,-0.004129,
0.0059287,-0.0092906,
0.0062173,-0.0096194,
0.0066106,-0.0050699,
0.0061985,0.0021095,
0.0060217,0.0082953,
0.0065021,0.010664,
0.0065094,0.0084686,
0.0061261,0.00304,
0.0057996,-0.0030521,
0.0061371,-0.0071548,
0.0063731,-0.0073826,
0.0059555,-0.0037602,
0.0058742,0.0016851,
0.0062181,0.0062622,
0.0065873,0.0080497,
0.0062988,0.0065847,
0.0059918,0.0025868,
0.0063965,-0.0019972,
0.0065388,-0.0049608,
0.0062194,-0.0048957,
0.0058091,-0.0021841,
0.0060334,0.0016098,
0.0064114,0.0047496,
0.0060225,0.006013,
0.0058242,0.0047939,
0.0061289,0.0017573,
0.0065424,-0.0015147,
0.0063882,-0.0033306,
0.0059712,-0.0029553,
0.0063129,-0.00092742,
0.0065724,0.0018157,
0.0063217,0.0041345,
0.0058952,0.0049446,
0.0059457,0.0037442,
0.0063866,0.0012049,
0.006135,-0.00123,
0.0058198,-0.002556,
0.006029,-0.0023647,
0.0064626,-0.00081516,
0.0064965,0.0014467,
0.0060347,0.0034469,
0.006207,0.004165,
0.0065761,0.0032913,
0.0064002,0.001505,
0.0059651,-0.00030592,
0.0058497,-0.0015277,
0.0063274,-0.0017136,
0.0062491,-0.00066665,
0.0058446,0.0010224,
0.0059896,0.0024024,
0.0064027,0.0028877,
0.0065717,0.0024726,
0.0061093,0.0015674,
0.0061183,0.00042918,
0.0065458,-0.00048297,
0.0064535,-0.00066421,
0.0060587,-7.48e-05,
0.0058268,0.00086771,
0.0062609,0.0015848,
0.0063394,0.0019212,
0.0059011,0.0017948,
0.0059319,0.0011836,
0.0063176,0.00036981,
0.0065788,-0.00015083,
0.0061704,-5.149e-05,
0.0060384,0.00043914,
0.0064894,0.0010659,
0.006517,0.0016492,
0.0061469,0.0019788,
0.0058046,0.0017491,
0.006143,0.00091976,
0.0063736,6.1606e-05,
0.005929,-0.0003562,
0.0058439,-0.00030667,
0.0061967,0.00017178,
0.0065792,0.00093672,
0.0063098,0.0017744,
0.0059911,0.0022619,
0.006414,0.001986,
0.0065424,0.0013271,
0.0061977,0.00061334,
0.0057325,0.00017046,
0.0057235,-0.00015191,
0.0058181,-0.00027771,
0.0054948,-4.9152e-05,
0.0057958,0.00030371,
0.0065703,0.00076852,
0.0070919,0.0013953,
0.006731,0.0021148,
0.0059737,0.0024917,
0.0063521,0.0021149,
0.0069065,0.0012903,
0.0065966,0.00062315,
0.0062435,0.00032889,
0.0065773,0.00038152,
0.0065299,0.00082508,
0.0055612,0.0013947,
0.0051965,0.0014664,
0.0052694,0.00081115,
0.0058955,-0.00018933,
0.0070998,-0.00073015,
0.0068888,-0.00013256,
0.0058848,0.0011515,
0.0057606,0.0020835,
0.0062871,0.0021845,
0.0062657,0.0016574,
0.0059316,0.00078495,
0.0061149,-0.00013445,
0.0058576,-0.00061184,
0.0054954,-0.00053797,
0.0060945,-0.00012467,
0.0070966,0.00063603,
0.0070889,0.0018216,
0.0059757,0.0028809,
0.0060394,0.0029049,
0.0067722,0.0020183,
0.0062052,0.00085531,
0.0051822,-0.00020029,
0.0050486,-0.0011562,
0.0057531,-0.0016945,
0.0058551,-0.001342,
0.0056078,-0.00011611,
0.005855,0.0012291,
0.0060199,0.0021246,
0.006249,0.0023119,
0.0061123,0.0017957,
0.0057488,0.0009078,
0.0058581,-8.5947e-05,
0.0060361,-0.00072237,
0.0057414,-0.00068098,
0.005143,-0.00010411,
0.0055805,0.0004699,
0.0061878,0.00095665,
0.0058076,0.001366,
0.0057562,0.0013758,
0.0063163,0.0010107,
0.0069766,0.00065338,
0.0070466,0.00080442,
0.006612,0.0013924,
0.0064182,0.0018728,
0.0064355,0.0019778,
0.0062069,0.0016946,
0.0051784,0.001038,
0.0049704,-0.000135,
0.0060795,-0.0013132,
0.0064309,-0.0015204,
0.0060715,-0.00049301,
0.0058473,0.0011147,
0.0057751,0.0022792,
0.0056562,0.0024986,
0.0059891,0.0017741,
0.0066919,0.00063084,
0.0063533,-0.0001351,
0.0056807,-0.00036076,
0.0055826,-0.00018662,
0.0058925,0.00020911,
0.0062276,0.00073862,
0.0057108,0.0012534,
0.0052831,0.0012782,
0.0058615,0.00069607,
0.0067567,8.3286e-05,
0.0064606,0.00010091,
0.0050347,0.00051583,
0.0050402,0.00060305,
0.0061127,0.00034982,
0.0061071,0.00026803,
0.0053827,0.00039481,
0.0057082,0.00039309,
0.0066665,0.00039493,
0.0062933,0.00079746,
0.0058877,0.0012458,
0.0063114,0.0013893,
0.0064196,0.0013262,
0.0065938,0.0011265,
0.0069102,0.00096207,
0.0070029,0.0010654,
0.006931,0.001399,
0.0070584,0.0017457,
0.0069392,0.0020285,
0.0065091,0.0020806,
0.0069434,0.0016358,
0.0067592,0.0011712,
0.0057116,0.00076435,
0.0058176,0.00025942,
0.006396,-7.6317e-05,
0.0064167,4.3377e-05,
0.0059362,0.00067901,
0.0054647,0.0012619,
0.0055635,0.0013345,
0.006174,0.00086189,
0.0061201,0.0003894,
0.005158,0.00010671,
0.0057552,-0.00025508,
0.0069182,-0.00026198,
0.006508,0.00047002,
0.0062001,0.0014277,
0.0060613,0.0020163,
0.0055,0.0018815,
0.005923,0.0009982,
0.0071117,7.8128e-05,
0.006946,-0.0001135,
0.0060669,0.00035476,
0.0064086,0.00095379,
0.0063218,0.0015205,
0.0062599,0.0017645,
0.0074371,0.0015925,
0.0070671,0.0015271,
0.0054075,0.0014737,
0.0055022,0.00082346,
0.0069159,-4.4718e-05,
0.0071719,-0.00016361,
0.0064378,0.00060821,
0.0058802,0.0015119,
0.0053471,0.0018578,
0.0053662,0.0013361,
0.0052994,0.00029993,
0.0053431,-0.00079719,
0.0062931,-0.0014484,
0.0060774,-0.0010401,
0.0051917,0.00014553,
0.0057512,0.0011626,
0.0065481,0.0018305,
0.0062305,0.002136,
0.0062152,0.0018836,
0.0069375,0.0013288,
0.0065913,0.00086769,
0.0062337,0.00061751,
0.0063276,0.00052197,
0.0057269,0.00064759,
0.0058636,0.00066366,
0.0064455,0.00064318,
0.006375,0.00082385,
0.0068381,0.0011389,
0.0078368,0.0016713,
0.0076508,0.0025184,
0.0064555,0.0032438,
0.0064018,0.0030562,
0.0067102,0.0019713,
0.006434,0.00058759,
0.0062757,-0.00047405,
0.0057494,-0.00081364,
0.0053448,-0.00059302,
0.0054226,-0.0001247,
0.0056394,0.00043877,
0.0058716,0.00092995,
0.0063421,0.0012094,
0.0073993,0.0013825,
0.0076184,0.001844,
0.0070749,0.002432,
0.0071481,0.0027315,
0.007231,0.0026508,
0.0064571,0.0022074,
0.0055238,0.001278,
0.0059197,-8.3005e-05,
0.0062334,-0.0010451,
0.0052232,-0.0010685,
0.0049371,-0.00057662,
0.0058671,5.9191e-05,
0.0065507,0.00080747,
0.0060221,0.0016403,
0.0057228,0.002047,
0.0065811,0.001767,
0.0068336,0.0012475,
0.0062973,0.0008561,
0.0060501,0.00058732,
0.0066931,0.00046508,
0.0070607,0.00075967,
0.0060434,0.0014512,
0.0050871,0.0018438,
0.0051704,0.0013644,
0.0062645,0.00025221,
0.0067976,-0.00046131,
0.005907,-0.00021525,
0.0057063,0.0004224,
0.0061971,0.0010416,
0.0057962,0.0015443,
0.0050833,0.0015271,
