"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-12.8115,0.020461,-0.41483,-0.50548,-0.47645,,
-15.4626,0.026225,-0.43317,-0.49394,-0.4555,,
-18.0457,0.031676,-0.4384,-0.47253,-0.43191,,
-20.2616,0.036663,-0.43371,-0.44538,-0.4039,,
-22.115,0.041023,-0.43273,-0.41075,-0.35698,,
-23.6537,0.044615,-0.41584,-0.36803,-0.31424,,
-24.6269,0.047318,-0.39185,-0.32039,-0.26348,,
-25.1946,0.049009,-0.36517,-0.263,-0.19788,,
-25.2429,0.049612,-0.32158,-0.20119,-0.14054,,
-24.663,0.049076,-0.28242,-0.13229,-0.069791,,
-23.6443,0.047392,-0.22532,-0.057037,0.0022745,,
-21.9658,0.044583,-0.16328,0.022423,0.072065,,
-19.7474,0.040711,-0.10527,0.10476,0.15514,,
-17.1473,0.035873,-0.033875,0.19114,0.23164,,
-14.055,0.030215,0.040051,0.27528,0.30742,,
-10.7571,0.02388,0.10223,0.3653,0.38978,,
-7.2786,0.017073,0.18041,0.44563,0.45203,,
-3.6328,0.010003,0.23516,0.52298,0.53211,,
-0.11866,0.0028929,0.29673,0.59339,0.58993,,
3.3834,-0.0040381,0.36101,0.66053,0.63255,,
6.6906,-0.010568,0.39513,0.71437,0.68953,,
9.5768,-0.016486,0.4436,0.75287,0.7082,,
12.1383,-0.021594,0.46346,0.78371,0.72963,,
14.0787,-0.025741,0.48371,0.80028,0.73634,,
15.4615,-0.028807,0.48971,0.8003,0.73287,,
16.279,-0.030679,0.48214,0.78636,0.71838,,
16.3661,-0.031331,0.46115,0.7572,0.68043,,
15.9322,-0.030751,0.43576,0.70935,0.63422,,
14.9266,-0.028976,0.38603,0.65418,0.58251,,
13.2778,-0.026102,0.34252,0.57604,0.50949,,
11.2579,-0.022239,0.28322,0.48681,0.42377,,
8.7159,-0.017551,0.21041,0.39362,0.33866,,
5.8426,-0.012222,0.14389,0.28727,0.23822,,
2.8142,-0.0064524,0.059929,0.17293,0.13719,,
-0.42132,-0.00047489,-0.015553,0.058754,0.031963,,
-3.533,0.0055028,-0.093879,-0.054603,-0.072664,,
-6.4878,0.011246,-0.17257,-0.17227,-0.17645,,
-9.2882,0.016546,-0.24181,-0.28369,-0.28156,,
-11.6441,0.021232,-0.30829,-0.39492,-0.37601,,
-13.7072,0.025133,-0.3632,-0.49184,-0.46124,,
-15.3136,0.028126,-0.40819,-0.58086,-0.54636,,
-16.3448,0.030123,-0.4538,-0.65709,-0.61136,,
-16.949,0.031067,-0.48617,-0.71987,-0.66607,,
-16.9047,0.030961,-0.49558,-0.76892,-0.71946,,
-16.3034,0.029844,-0.51511,-0.80507,-0.74124,,
-15.2978,0.027778,-0.50266,-0.82634,-0.76602,,
-13.7335,0.024883,-0.49746,-0.82849,-0.77213,,
-11.9304,0.021307,-0.48225,-0.82069,-0.76339,,
-9.85,0.017204,-0.45164,-0.79818,-0.75118,,
-7.5073,0.012766,-0.42442,-0.75963,-0.71072,,
-5.2117,0.0081841,-0.38155,-0.71101,-0.67325,,
-2.8116,0.0036536,-0.33472,-0.6542,-0.62716,,
-0.49513,-0.00063578,-0.29471,-0.58485,-0.55845,,
1.5537,-0.0045064,-0.24129,-0.51426,-0.49931,,
3.4468,-0.0078037,-0.18919,-0.43869,-0.42653,,
4.8913,-0.010386,-0.14342,-0.35301,-0.34943,,
5.9308,-0.012171,-0.088855,-0.27308,-0.27689,,
6.6139,-0.013089,-0.048139,-0.18762,-0.19261,,
6.7413,-0.013105,-0.0028131,-0.10379,-0.11516,,
6.5466,-0.012224,0.039842,-0.02432,-0.037589,,
5.9591,-0.010492,0.073024,0.051265,0.043694,,
4.9158,-0.0080008,0.10667,0.12664,0.11325,,
3.6665,-0.0048418,0.13109,0.19397,0.1834,,
2.033,-0.0011389,0.15096,0.25954,0.25486,,
0.19106,0.0029478,0.17415,0.32011,0.31256,,
-1.7136,0.0072511,0.19026,0.37531,0.37278,,
-3.7601,0.011611,0.203,0.42908,0.43407,,
-5.6393,0.015843,0.21822,0.47338,0.4719,,
-7.374,0.019802,0.21813,0.51532,0.51966,,
-8.9837,0.02332,0.22874,0.55293,0.55941,,
-10.2148,0.026269,0.23425,0.58415,0.58826,,
-11.243,0.028539,0.23562,0.61472,0.61902,,
-11.9332,0.030041,0.24346,0.63884,0.63937,,
-12.1764,0.030715,0.23758,0.66036,0.65876,,
-12.1433,0.030546,0.24123,0.67605,0.6681,,
-11.6178,0.029504,0.25019,0.68124,0.66475,,
-10.6801,0.027638,0.25026,0.68297,0.66846,,
-9.4594,0.025001,0.25662,0.67783,0.65697,,
-7.8107,0.02167,0.25778,0.66271,0.63985,,
-6.0072,0.017737,0.25345,0.64705,0.61854,,
-4.0103,0.013313,0.26067,0.61946,0.58442,,
-1.8042,0.0085297,0.25582,0.58398,0.55486,,
0.37418,0.003511,0.25426,0.54123,0.50374,,
2.6872,-0.0016098,0.25409,0.48563,0.44508,,
4.9988,-0.006701,0.23986,0.42763,0.39289,,
7.1329,-0.011638,0.23626,0.3611,0.32382,,
9.2389,-0.016312,0.22106,0.28698,0.25187,,
11.0343,-0.020615,0.20099,0.21067,0.18148,,
12.5891,-0.02447,0.18026,0.12949,0.10104,,
13.9363,-0.027804,0.14797,0.043035,0.02466,,
14.8725,-0.030555,0.12212,-0.043434,-0.059376,,
15.6312,-0.032706,0.091686,-0.1331,-0.14545,,
16.1163,-0.03423,0.049658,-0.22152,-0.22386,,
16.2153,-0.035131,0.018301,-0.3082,-0.31053,,
16.145,-0.035412,-0.026577,-0.39136,-0.38523,,
15.6852,-0.035112,-0.066063,-0.4712,-0.45777,,
14.9596,-0.034264,-0.10422,-0.54449,-0.52888,,
14.0677,-0.032916,-0.14964,-0.6129,-0.58969,,
12.8677,-0.031116,-0.19257,-0.66932,-0.64536,,
11.617,-0.028931,-0.22499,-0.72235,-0.69647,,
10.2675,-0.026421,-0.26746,-0.7624,-0.73263,,
8.7344,-0.023646,-0.2959,-0.7964,-0.7616,,
7.2572,-0.020675,-0.3224,-0.81908,-0.78518,,
5.6359,-0.017566,-0.35048,-0.8294,-0.79045,,
4.0065,-0.014392,-0.36532,-0.83128,-0.79547,,
2.4715,-0.011193,-0.38276,-0.82215,-0.78039,,
0.87322,-0.0080258,-0.3869,-0.8004,-0.75884,,
-0.54096,-0.004958,-0.38064,-0.7717,-0.7337,,
-1.8317,-0.0020143,-0.38422,-0.72913,-0.68498,,
-3.0873,0.00074468,-0.36551,-0.67812,-0.63734,,
-4.0788,0.0032849,-0.34945,-0.61781,-0.57676,,
-5.0398,0.0055871,-0.3286,-0.54745,-0.50841,,
-5.8462,0.0076035,-0.29562,-0.46919,-0.4361,,
-6.4226,0.0093111,-0.26583,-0.38644,-0.35123,,
-6.9406,0.010698,-0.22635,-0.2979,-0.27162,,
-7.1622,0.011736,-0.17941,-0.20676,-0.18543,,
-7.1786,0.012427,-0.13494,-0.1126,-0.088585,,
-7.0954,0.012756,-0.082761,-0.01553,-0.00059855,,
-6.7242,0.012744,-0.034202,0.081637,0.092895,,
-6.2988,0.012385,0.013543,0.18016,0.18878,,
-5.7243,0.011692,0.062808,0.2753,0.27593,,
-4.9653,0.010706,0.11568,0.36551,0.36057,,
-4.1992,0.0094459,0.16212,0.4535,0.44293,,
-3.2213,0.0079546,0.21233,0.52844,0.51272,,
-2.1427,0.0062682,0.25203,0.59822,0.57652,,
-1.0955,0.00445,0.29263,0.66122,0.6341,,
0.07978,0.0025522,0.32818,0.71276,0.6845,,
1.1335,0.00062606,0.35693,0.7574,0.72365,,
2.1292,-0.0012652,0.38362,0.79153,0.75226,,
3.1082,-0.0030626,0.39699,0.80955,0.77177,,
3.8672,-0.004692,0.4052,0.82045,0.77512,,
4.6117,-0.006118,0.41795,0.81047,0.76339,,
5.2094,-0.0072747,0.41141,0.79081,0.75058,,
5.5412,-0.0081191,0.40524,0.76024,0.71635,,
5.8204,-0.0086225,0.38712,0.71557,0.67337,,
5.7687,-0.0087381,0.36047,0.66217,0.62656,,
5.4932,-0.008464,0.33468,0.59946,0.5612,,
5.0613,-0.0077897,0.29255,0.5253,0.49955,,
4.3047,-0.0067132,0.25199,0.4442,0.4203,,
3.4611,-0.0052603,0.21131,0.35205,0.33124,,
2.4633,-0.0034429,0.14953,0.25728,0.25043,,
1.222,-0.0013173,0.10294,0.15911,0.15634,,
-0.031026,0.0010766,0.046284,0.059704,0.060693,,
-1.4978,0.0036864,-0.016433,-0.037569,-0.027174,,
-3.0438,0.0064444,-0.073637,-0.13582,-0.11947,,
-4.5685,0.0092939,-0.13983,-0.2319,-0.2059,,
-6.1981,0.012153,-0.19543,-0.32117,-0.29604,,
-7.6735,0.014951,-0.24336,-0.40607,-0.37529,,
-9.0398,0.017628,-0.3029,-0.4818,-0.44305,,
-10.3728,0.020106,-0.34167,-0.54954,-0.51368,,
-11.4323,0.02232,-0.38324,-0.60867,-0.56743,,
-12.428,0.024221,-0.42054,-0.65452,-0.61076,,
-13.23,0.025744,-0.44199,-0.69179,-0.64919,,
-13.7422,0.026854,-0.46966,-0.71912,-0.67301,,
-14.1317,0.027523,-0.47868,-0.73423,-0.69133,,
-14.1386,0.027706,-0.47864,-0.73968,-0.69647,,
-13.8483,0.027396,-0.47805,-0.73291,-0.68606,,
-13.37,0.026601,-0.45627,-0.71357,-0.67349,,
-12.5134,0.025312,-0.43736,-0.68101,-0.64428,,
-11.5227,0.023542,-0.41188,-0.63518,-0.6019,,
-10.3026,0.021312,-0.37128,-0.58259,-0.55881,,
-8.8036,0.018661,-0.33228,-0.52108,-0.49728,,
-7.2213,0.015626,-0.28254,-0.44956,-0.42976,,
-5.3406,0.012243,-0.22388,-0.37482,-0.36284,,
-3.2957,0.0085768,-0.16771,-0.29382,-0.28264,,
-1.2123,0.0046783,-0.10103,-0.20715,-0.20363,,
1.0623,0.00061993,-0.036305,-0.11927,-0.12234,,
3.2596,-0.0035258,0.028661,-0.025926,-0.033519,,
5.4516,-0.007701,0.09827,0.065616,0.048961,,
7.6605,-0.011821,0.1573,0.15581,0.13731,,
9.6745,-0.015808,0.22072,0.24505,0.22122,,
11.6862,-0.019589,0.28396,0.32669,0.29377,,
13.5622,-0.023089,0.33495,0.4043,0.3699,,
15.1666,-0.026232,0.39232,0.47523,0.43479,,
16.6632,-0.028955,0.43584,0.53482,0.49476,,
17.7841,-0.031198,0.47139,0.58931,0.54863,,
18.5966,-0.032884,0.50365,0.63501,0.58718,,
19.1519,-0.033983,0.52187,0.66949,0.62297,,
19.2615,-0.034455,0.53861,0.69599,0.64476,,
19.1415,-0.034269,0.54899,0.70657,0.65709,,
18.6928,-0.033412,0.54053,0.71098,0.66786,,
17.8273,-0.031905,0.53244,0.70229,0.65745,,
16.7254,-0.029751,0.5107,0.6825,0.64057,,
15.1935,-0.027008,0.48557,0.65407,0.61854,,
13.384,-0.023702,0.455,0.61627,0.58131,,
11.369,-0.019915,0.40878,0.5689,0.54408,,
9.0412,-0.015738,0.36359,0.51562,0.49356,,
6.6693,-0.011263,0.31534,0.45374,0.43946,,
4.2244,-0.0066031,0.25565,0.38916,0.38535,,
1.6538,-0.0018744,0.20299,0.31942,0.31927,,
-0.76443,0.0027881,0.14106,0.24673,0.25402,,
-3.202,0.0072558,0.079358,0.1763,0.18783,,
-5.497,0.011415,0.024603,0.10315,0.116,,
-7.5226,0.015135,-0.038374,0.028893,0.054468,,
-9.3788,0.018289,-0.089297,-0.039187,-0.01245,,
-10.7991,0.0208,-0.13191,-0.10626,-0.079966,,
-11.8201,0.022565,-0.18124,-0.16648,-0.1318,,
-12.5188,0.023536,-0.21404,-0.22078,-0.18747,,
-12.6864,0.023669,-0.24524,-0.27059,-0.23595,,
-12.5331,0.022948,-0.27517,-0.31189,-0.27701,,
-11.9709,0.021392,-0.28912,-0.348,-0.31807,,
-10.9477,0.019031,-0.30584,-0.37689,-0.34728,,
-9.6694,0.015938,-0.3097,-0.39928,-0.37314,,
-7.9512,0.012206,-0.30275,-0.41698,-0.39923,,
-5.9407,0.0079465,-0.30044,-0.4273,-0.40737,,
-3.7993,0.0032852,-0.28348,-0.432,-0.41887,,
-1.4059,-0.0016201,-0.27202,-0.43109,-0.42377,,
0.92562,-0.0066168,-0.25668,-0.42454,-0.41911,,
3.2205,-0.011533,-0.23423,-0.41559,-0.41731,,
5.4692,-0.016226,-0.2186,-0.40493,-0.40869,,
7.4178,-0.020522,-0.1933,-0.39169,-0.40091,,
9.2367,-0.024286,-0.17012,-0.37982,-0.39277,,
10.7716,-0.027403,-0.15214,-0.36495,-0.37553,,
11.8612,-0.02975,-0.12703,-0.34923,-0.36524,,
12.6761,-0.031265,-0.11519,-0.33578,-0.35123,,
12.9805,-0.031899,-0.10414,-0.32006,-0.33303,,
12.837,-0.031626,-0.091355,-0.30668,-0.31915,,
12.3116,-0.030463,-0.091061,-0.29299,-0.29928,,
11.2817,-0.028467,-0.085883,-0.27744,-0.28611,,
10.0069,-0.025704,-0.080961,-0.26672,-0.27162,,
8.4467,-0.022272,-0.088089,-0.25424,-0.25019,,
6.5573,-0.018298,-0.086917,-0.24136,-0.23667,,
4.6129,-0.013926,-0.089611,-0.22858,-0.22087,,
2.4584,-0.009321,-0.09473,-0.21175,-0.19453,,
0.26619,-0.0046326,-0.094023,-0.1938,-0.17286,,
-1.8234,-1.2768e-05,-0.10333,-0.17284,-0.14653,,
-3.9027,0.0043739,-0.10046,-0.14718,-0.11779,,
-5.6636,0.0083769,-0.091911,-0.12114,-0.091578,,
-7.1505,0.011883,-0.087587,-0.090055,-0.051236,,
-8.4133,0.014783,-0.069043,-0.05743,-0.019154,,
-9.2189,0.017006,-0.053736,-0.020473,0.019154,,
-9.7768,0.018503,-0.037257,0.022935,0.064524,,
-9.9866,0.019259,-0.011598,0.067457,0.10511,,
-9.7728,0.01927,0.0087626,0.11567,0.15502,,
-9.3572,0.018612,0.037233,0.16984,0.20207,,
-8.5284,0.017325,0.070578,0.22044,0.24337,,
-7.4287,0.015521,0.095567,0.2739,0.29497,,
-6.2186,0.013308,0.12704,0.32391,0.33555,,
-4.7682,0.010807,0.15638,0.37216,0.37529,,
-3.3782,0.0081633,0.178,0.42036,0.41456,,
-2.0091,0.0055057,0.19909,0.46045,0.43958,,
-0.66959,0.0029749,0.21243,0.49412,0.47058,,
0.41607,0.00069545,0.22625,0.5236,0.48794,,
1.4221,-0.0012247,0.23833,0.53946,0.49692,,
2.2146,-0.0027075,0.23807,0.55047,0.50566,,
2.6628,-0.0036743,0.23717,0.54956,0.49464,,
2.9259,-0.0040879,0.22617,0.5375,0.48231,,
2.7804,-0.0039397,0.21097,0.51675,0.46196,,
2.3542,-0.0032466,0.192,0.48476,0.42581,,
1.7214,-0.0020533,0.16464,0.44128,0.39014,,
0.76137,-0.00042937,0.13262,0.3909,0.34141,,
-0.2637,0.0015438,0.10002,0.33217,0.28479,,
-1.3879,0.0037531,0.057768,0.26745,0.22984,,
-2.6515,0.0060799,0.024074,0.19536,0.16197,,
-3.7992,0.0084107,-0.014997,0.11844,0.093733,,
-4.9988,0.010615,-0.056022,0.041965,0.02897,,
-6.0835,0.012569,-0.089638,-0.036121,-0.04561,,
-6.9338,0.014176,-0.1304,-0.11143,-0.1093,,
-7.6815,0.015355,-0.16192,-0.18275,-0.17226,,
-8.0479,0.016014,-0.18415,-0.25213,-0.23846,,
-8.1165,0.016124,-0.21135,-0.31456,-0.28898,,
-7.971,0.015664,-0.22577,-0.37063,-0.34022,,
-7.4194,0.014638,-0.23771,-0.42127,-0.38607,,
-6.7126,0.013093,-0.24665,-0.45977,-0.41815,,
-5.7752,0.011075,-0.24623,-0.49129,-0.45083,,
-4.5832,0.0086762,-0.24632,-0.50991,-0.46747,,
-3.3565,0.006003,-0.24153,-0.52045,-0.4786,,
-1.9222,0.0031674,-0.22752,-0.52424,-0.48626,,
-0.43758,0.00030477,-0.21574,-0.5178,-0.47501,,
0.94085,-0.0024701,-0.19268,-0.50272,-0.46591,,
2.3492,-0.0050199,-0.17135,-0.4811,-0.44664,,
3.4875,-0.0072318,-0.15587,-0.45174,-0.41743,,
4.3963,-0.0089934,-0.13051,-0.41531,-0.39109,,
5.1008,-0.010221,-0.11386,-0.37522,-0.34907,,
5.4074,-0.010853,-0.089837,-0.33025,-0.31113,,
5.5233,-0.01084,-0.058568,-0.28426,-0.26815,,
5.3575,-0.010184,-0.041999,-0.2334,-0.2138,,
4.8065,-0.0088895,-0.019556,-0.1793,-0.16783,,
4.0836,-0.0069968,-0.0018376,-0.12697,-0.11612,,
2.9965,-0.0045808,0.012814,-0.070776,-0.056982,,
1.6833,-0.0017231,0.035762,-0.014661,-0.0051475,,
0.26732,0.0014611,0.043219,0.039377,0.052553,,
-1.3703,0.0048654,0.055957,0.095638,0.10714,,
-2.9295,0.0083514,0.072227,0.14913,0.15359,,
-4.4502,0.011795,0.076138,0.20286,0.21201,,
-5.9723,0.015069,0.093155,0.2554,0.25762,,
-7.2417,0.018058,0.10276,0.30393,0.30406,,
-8.4429,0.02066,0.10932,0.35395,0.35398,,
-9.4359,0.022802,0.12161,0.39993,0.39373,,
-10.1239,0.024408,0.12477,0.44332,0.43622,,
-10.6612,0.02545,0.1352,0.48461,0.46962,,
-10.8099,0.025915,0.14287,0.51864,0.49632,,
-10.6813,0.025818,0.14559,0.54745,0.52457,,
-10.3897,0.025203,0.15284,0.56978,0.53678,,
-9.797,0.024128,0.15663,0.58192,0.54767,,
-9.1353,0.022667,0.15627,0.59067,0.54887,,
-8.3504,0.020921,0.15581,0.59076,0.54073,,
-7.4375,0.018983,0.14686,0.58159,0.53115,,
-6.6126,0.016964,0.13807,0.56464,0.50709,,
-5.6993,0.014969,0.13134,0.53379,0.47441,,
-4.8416,0.013092,0.11364,0.49359,0.43838,,
-4.1616,0.011402,0.101,0.4441,0.38642,,
-3.5087,0.0099795,0.078532,0.3836,0.33052,,
-3.1317,0.0088625,0.051202,0.31847,0.26947,,
-2.9301,0.0080693,0.027208,0.24377,0.19836,,
-2.8405,0.0076035,-0.0064131,0.16191,0.12917,,
-3.0107,0.0074378,-0.037568,0.077773,0.050757,,
-3.1879,0.0075237,-0.06698,-0.013171,-0.029329,,
-3.4326,0.0077845,-0.10436,-0.10169,-0.10247,,
-3.7922,0.0081392,-0.13273,-0.19164,-0.1834,,
-4.0211,0.0084804,-0.16442,-0.27829,-0.26013,,
-4.2998,0.0087058,-0.19462,-0.35847,-0.32968,,
-4.475,0.0087202,-0.21658,-0.43515,-0.3978,,
-4.4233,0.0084096,-0.24184,-0.50402,-0.45645,,
-4.2728,0.0076874,-0.25572,-0.56107,-0.5053,,
-3.7519,0.0064758,-0.26139,-0.61004,-0.55031,,
-2.9302,0.0047294,-0.27112,-0.64587,-0.5776,,
-1.8969,0.002424,-0.26317,-0.67024,-0.60322,,
-0.45609,-0.00044056,-0.25394,-0.68353,-0.61495,,
1.1366,-0.0038252,-0.24119,-0.68042,-0.60992,,
2.963,-0.0076789,-0.21222,-0.66632,-0.6037,,
5.039,-0.011903,-0.18946,-0.64107,-0.57844,,
7.1411,-0.016377,-0.15763,-0.60278,-0.55043,,
9.4237,-0.020963,-0.11888,-0.55711,-0.51356,,
11.739,-0.025522,-0.084431,-0.50247,-0.45885,,
13.8926,-0.029871,-0.039756,-0.44106,-0.40965,,
15.9787,-0.033848,0.00030379,-0.37482,-0.35279,,
17.6898,-0.037305,0.038537,-0.30332,-0.28778,,
19.0669,-0.04008,0.080603,-0.23127,-0.22805,,
20.1008,-0.042047,0.11038,-0.15927,-0.15993,,
20.5881,-0.043112,0.14478,-0.086985,-0.098881,,
20.7199,-0.043198,0.17354,-0.019344,-0.039983,,
20.3787,-0.042274,0.18965,0.04626,0.024541,,
19.4691,-0.040349,0.21047,0.10523,0.079128,,
18.2151,-0.037473,0.22106,0.15765,0.12785,,
16.4237,-0.033739,0.22513,0.20618,0.17442,,
14.2665,-0.029261,0.22729,0.2452,0.2138,,
11.8773,-0.024214,0.21718,0.27936,0.25271,,
9.1945,-0.018781,0.21353,0.30792,0.28144,,
6.5322,-0.013167,0.21014,0.32836,0.3049,,
3.9241,-0.0076097,0.19217,0.3471,0.3292,,
1.3646,-0.002319,0.18492,0.36017,0.33962,,
-0.83365,0.002479,0.17223,0.36499,0.35135,,
-2.8157,0.0065856,0.16095,0.37098,0.36248,,
-4.3777,0.0098085,0.15805,0.37284,0.36536,,
-5.4006,0.012018,0.1513,0.36949,0.37194,,
-5.9835,0.01309,0.15132,0.36843,0.36847,,
-5.88,0.012979,0.15673,0.36468,0.3632,,
-5.1793,0.011666,0.15888,0.36015,0.36416,,
-4.0153,0.0092033,0.17146,0.35443,0.35422,,
-2.2352,0.0056632,0.1859,0.34609,0.34608,,
-0.11462,0.0011951,0.19875,0.33949,0.33818,,
2.3493,-0.0040207,0.21754,0.33002,0.32417,,
5.1042,-0.0097597,0.22569,0.31879,0.31196,,
7.8606,-0.015771,0.23873,0.30453,0.2897,,
10.7261,-0.021797,0.25247,0.28563,0.26396,,
13.4657,-0.027564,0.25548,0.26308,0.24098,,
15.8496,-0.032792,0.26182,0.23402,0.20554,,
17.9534,-0.037226,0.25435,0.19978,0.16963,,
19.4288,-0.040632,0.24034,0.16252,0.12989,,
20.2924,-0.042824,0.22392,0.11685,0.081882,,
20.5281,-0.043643,0.19194,0.066621,0.035434,,
19.9363,-0.042994,0.15995,0.011745,-0.020111,,
18.7244,-0.040831,0.11829,-0.051762,-0.080685,,
16.8058,-0.037169,0.063083,-0.11587,-0.1336,,
14.125,-0.032084,0.010751,-0.18446,-0.1992,,
10.9526,-0.025714,-0.050076,-0.25544,-0.25929,,
7.1395,-0.018238,-0.11888,-0.323,-0.31723,,
2.9225,-0.0099004,-0.18235,-0.38995,-0.37972,,
-1.5089,-0.00096582,-0.25162,-0.45421,-0.42617,,
-6.1551,0.0082664,-0.31472,-0.5121,-0.47405,,
-10.6537,0.017493,-0.36911,-0.56296,-0.51918,,
-14.937,0.026389,-0.42761,-0.60415,-0.54468,,
-18.9561,0.034646,-0.46575,-0.63441,-0.57114,,
-22.3696,0.041979,-0.50216,-0.65321,-0.58287,,
-25.2961,0.048135,-0.52797,-0.658,-0.57904,,
-27.5177,0.052909,-0.53435,-0.64874,-0.56874,,
-28.8964,0.056134,-0.53863,-0.62524,-0.54109,,
-29.5602,0.057721,-0.52181,-0.58465,-0.50458,,
-29.264,0.057636,-0.49186,-0.53347,-0.45789,,
-28.1149,0.055875,-0.45911,-0.4656,-0.39444,,
-26.2575,0.052556,-0.4038,-0.38657,-0.32621,,
-23.5838,0.047802,-0.34303,-0.29829,-0.24624,,
-20.4219,0.041818,-0.2781,-0.19988,-0.15838,,
-16.7852,0.034843,-0.2013,-0.095664,-0.071587,,
-12.745,0.027145,-0.12914,0.010219,0.02466,,
-8.6267,0.019023,-0.049612,0.11923,0.11708,,
-4.3455,0.010778,0.034177,0.22263,0.20207,,
-0.1583,0.0027152,0.10545,0.32302,0.29389,,
3.7022,-0.0048717,0.18119,0.41532,0.37158,,
7.2986,-0.011736,0.24532,0.49758,0.44041,,
10.284,-0.017648,0.30055,0.5698,0.50625,,
12.6768,-0.02242,0.35119,0.62797,0.5521,,
14.4806,-0.025938,0.38317,0.67042,0.59484,,
15.4897,-0.028125,0.41156,0.69928,0.62034,,
15.9344,-0.028968,0.43183,0.7086,0.62752,,
15.7392,-0.028511,0.43046,0.70576,0.63398,,
14.8485,-0.026837,0.42804,0.68798,0.61878,,
13.5385,-0.024109,0.41347,0.65398,0.59376,,
11.6578,-0.020503,0.38709,0.60968,0.56252,,
9.4287,-0.016236,0.36141,0.55122,0.51356,,
7.0176,-0.011541,0.31944,0.48543,0.46531,,
4.3932,-0.0066593,0.28026,0.41665,0.40654,,
1.9081,-0.0018303,0.24133,0.3417,0.34165,,
-0.41326,0.0026963,0.19166,0.26868,0.28575,,
-2.5809,0.0067492,0.1491,0.19533,0.21632,,
-4.3051,0.010125,0.1031,0.12262,0.15526,,
-5.7605,0.012709,0.059229,0.056412,0.096965,,
-6.7973,0.014421,0.022914,-0.0066048,0.033399,,
-7.3297,0.015211,-0.018995,-0.06429,-0.018794,,
-7.5324,0.015096,-0.047174,-0.1121,-0.071587,,
-7.1964,0.014142,-0.071639,-0.15513,-0.11552,,
-6.476,0.012443,-0.098851,-0.18853,-0.14772,,
-5.5223,0.010139,-0.11407,-0.21584,-0.18507,,
-4.2442,0.0074069,-0.13,-0.23729,-0.21272,,
-2.9484,0.0044243,-0.14667,-0.25116,-0.23176,,
-1.6413,0.0014181,-0.15487,-0.26311,-0.2551,,
-0.35134,-0.0014277,-0.16935,-0.27204,-0.26899,,
0.65807,-0.0039117,-0.17843,-0.27689,-0.28407,,
1.5389,-0.0058666,-0.18364,-0.28353,-0.30167,,
2.1187,-0.0071486,-0.19902,-0.28847,-0.30598,,
2.2542,-0.0076487,-0.20757,-0.29458,-0.3201,,
2.1032,-0.0072953,-0.22113,-0.30161,-0.32657,,
1.4283,-0.0060804,-0.23882,-0.30821,-0.33243,,
0.3504,-0.0040153,-0.25402,-0.31727,-0.34512,,
-1.0448,-0.0011677,-0.27503,-0.32837,-0.34548,,
-2.8589,0.0023512,-0.28554,-0.33801,-0.35063,,
-4.7521,0.0063787,-0.29676,-0.3503,-0.35937,,
-6.7947,0.010763,-0.31668,-0.36005,-0.35769,,
-8.9753,0.0153,-0.32629,-0.3681,-0.36212,,
-10.9892,0.019775,-0.338,-0.37383,-0.36009,,
-12.9715,0.023987,-0.34086,-0.37373,-0.35063,,
-14.706,0.02773,-0.33586,-0.37129,-0.34201,,
-16.0534,0.030829,-0.33727,-0.35914,-0.31939,,
-17.0967,0.033129,-0.32813,-0.33955,-0.2964,,
-17.561,0.034512,-0.305,-0.31734,-0.2709,,
-17.5043,0.034896,-0.28276,-0.2842,-0.23212,,
-17.0002,0.034242,-0.24893,-0.24625,-0.19393,,
-15.873,0.03257,-0.21191,-0.20278,-0.1494,,
-14.3912,0.029935,-0.17302,-0.15097,-0.10175,,
-12.4872,0.026425,-0.12494,-0.093974,-0.050398,,
-10.1657,0.022172,-0.081283,-0.035127,0.0081403,,
-7.6861,0.017344,-0.029093,0.030363,0.059855,,
-4.9042,0.012118,0.027617,0.092626,0.11109,,
-2.0242,0.0066996,0.076313,0.15736,0.17178,,
0.76282,0.0013005,0.13419,0.21808,0.22422,,
3.5428,-0.0038956,0.18371,0.27531,0.2727,,
6.0051,-0.0087162,0.22668,0.3293,0.32286,,
8.1735,-0.012992,0.27083,0.37487,0.35913,,
10.0462,-0.016603,0.30139,0.41347,0.39804,,
11.41,-0.019459,0.33296,0.44299,0.42294,,
12.4754,-0.021501,0.36187,0.46193,0.43586,,
13.1372,-0.022742,0.37583,0.4741,0.45574,,
13.3245,-0.023201,0.38854,0.47682,0.45765,,
13.2621,-0.02296,0.39141,0.47201,0.45622,,
12.7653,-0.022114,0.38761,0.46233,0.45095,,
12.0134,-0.020799,0.38684,0.4449,0.43407,,
11.1428,-0.019186,0.36603,0.4215,0.42198,,
10.0496,-0.017412,0.35393,0.39321,0.39349,,
9.08,-0.015654,0.34096,0.36027,0.36452,,
8.2005,-0.014067,0.31239,0.3276,0.33974,,
7.3856,-0.012792,0.29539,0.29324,0.30023,,
6.8892,-0.011947,0.26896,0.25728,0.26576,,
6.516,-0.011618,0.23994,0.22482,0.23272,,
6.4038,-0.011851,0.21841,0.19261,0.19393,,
6.6142,-0.012658,0.18768,0.15961,0.16245,,
6.9697,-0.013998,0.16692,0.12913,0.12582,,
7.6739,-0.015806,0.1496,0.098036,0.085593,,
8.5711,-0.017977,0.12463,0.067276,0.05387,,
9.5038,-0.020374,0.10687,0.037319,0.014485,,
